STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry
08,041,003306,2,1500000US080410033062,80410033062.0,2,BG,23864591,6609,"POLYGON ((-104.884901 38.728519, -104.880731 38.728547, -104.877679 38.730807, -104.876686 38.729214, -104.874872 38.730270999999995, -104.87288 38.729751, -104.868293 38.731342999999995, -104.867909 38.734074, -104.867949 38.738606, -104.867986 38.749476, -104.867567 38.752193, -104.85938 38.752109, -104.859332 38.746719999999996, -104.842287 38.747164, -104.840828 38.743308, -104.838388 38.741305, -104.834933 38.737822, -104.834652 38.737728, -104.834365 38.737691999999996, -104.83405 38.737722, -104.833738 38.737839, -104.833134 38.741324999999996, -104.83111 38.742565, -104.830432 38.742916, -104.827586 38.7444, -104.826363 38.747150999999995, -104.827237 38.747793, -104.832938 38.745567, -104.833761 38.748004, -104.832603 38.749783, -104.833479 38.752578, -104.831658 38.756654, -104.828651 38.756487, -104.827676 38.757224, -104.822496 38.75711, -104.820068 38.758499, -104.81732099999999 38.765678, -104.812352 38.765772, -104.811916 38.760704, -104.811317 38.753975, -104.81091 38.749423, -104.810791 38.747828999999996, -104.810422 38.746415999999996, -104.80769599999999 38.739186, -104.807845 38.736684, -104.808823 38.735127, -104.809748 38.734283, -104.811432 38.733325, -104.814462 38.732121, -104.816552 38.730639, -104.818649 38.726754, -104.818832 38.725301, -104.818587 38.720583, -104.81862 38.719823999999996, -104.819107 38.712391, -104.819628 38.710867, -104.81994399999999 38.710288, -104.827533 38.701848, -104.830485 38.6986, -104.83136999999999 38.699044, -104.831069 38.699909, -104.833763 38.703463, -104.835796 38.704564999999995, -104.837902 38.704117, -104.840884 38.704679, -104.843132 38.705107, -104.845268 38.706587, -104.849579 38.708954999999996, -104.851376 38.709261, -104.852654 38.710432, -104.852795 38.709489999999995, -104.854268 38.709392, -104.855415 38.710907999999996, -104.859816 38.712724, -104.85979 38.714166, -104.863231 38.713485, -104.863999 38.714549, -104.865553 38.713865999999996, -104.868416 38.714797999999995, -104.868942 38.716547, -104.870747 38.716549, -104.873012 38.717317, -104.874193 38.719381999999996, -104.876653 38.720132, -104.878512 38.722676, -104.878969 38.724776, -104.880736 38.727454, -104.882933 38.727492, -104.884901 38.728519))"
08,059,012058,1,1500000US080590120581,80590120581.0,1,BG,32964951,21702,"POLYGON ((-105.334008 39.496936999999996, -105.333518 39.498595, -105.332576 39.499877999999995, -105.329139 39.50143, -105.322983 39.501975, -105.319013 39.503598, -105.308573 39.508313, -105.307366 39.509223999999996, -105.306634 39.512170999999995, -105.303176 39.511117, -105.302114 39.510387, -105.296937 39.509307, -105.293447 39.509385, -105.286128 39.507109, -105.285088 39.505972, -105.282431 39.504380999999995, -105.280091 39.501376, -105.27680000000001 39.498446, -105.273226 39.495937999999995, -105.270579 39.494792, -105.268869 39.492062, -105.266595 39.491454, -105.264523 39.488903, -105.26062 39.486564, -105.259981 39.485523, -105.256319 39.482589, -105.250975 39.475128999999995, -105.248962 39.473262, -105.244749 39.470566999999996, -105.240273 39.468533, -105.238239 39.466539, -105.235565 39.465647, -105.23453 39.464507, -105.231679 39.46272, -105.22958 39.460392999999996, -105.22941 39.458475, -105.226825 39.456817, -105.226692 39.455517, -105.227492 39.453067999999995, -105.22731 39.450193, -105.228683 39.449159, -105.226964 39.445268999999996, -105.22652 39.440351, -105.22763499999999 39.438320999999995, -105.22813 39.435735, -105.230227 39.434329, -105.230696 39.435016, -105.233584 39.436409, -105.234511 39.436434999999996, -105.236571 39.435708, -105.239113 39.435817, -105.239884 39.437095, -105.242485 39.436386999999996, -105.244244 39.437663, -105.246253 39.437298, -105.250868 39.437825, -105.251639 39.439026, -105.25379 39.439228, -105.258048 39.440661, -105.262371 39.440633, -105.263899 39.442206999999996, -105.264567 39.443737, -105.26409 39.44663, -105.265377 39.448997, -105.269001 39.451412999999995, -105.269551 39.452439, -105.271753 39.453649999999996, -105.273986 39.453933, -105.274911 39.455769, -105.274547 39.457735, -105.276929 39.460549, -105.279305 39.461751, -105.27946 39.462544, -105.28164 39.464178, -105.282675 39.467085999999995, -105.283078 39.471906, -105.284152 39.473012, -105.284936 39.477719, -105.285676 39.474903999999995, -105.286656 39.474325, -105.285142 39.473444, -105.283526 39.470746, -105.283577 39.469615, -105.285491 39.469057, -105.284301 39.468433, -105.28554 39.467302, -105.287057 39.467141, -105.285791 39.465947, -105.284964 39.464076999999996, -105.285821 39.463300000000004, -105.290575 39.463257, -105.294582 39.463964, -105.294756 39.465499, -105.293381 39.466555, -105.295186 39.467846, -105.296834 39.467341, -105.296467 39.471001, -105.295635 39.472147, -105.295354 39.477875999999995, -105.296577 39.478507, -105.29725 39.480067999999996, -105.298241 39.479535, -105.298256 39.478241, -105.299249 39.477663, -105.300764 39.478102, -105.303111 39.480309999999996, -105.30853 39.480109, -105.310344 39.479391, -105.311815 39.477201, -105.314243 39.477013, -105.31641 39.479242, -105.315813 39.480638, -105.317531 39.48151, -105.318491 39.483191, -105.318379 39.484426, -105.320264 39.48504, -105.320975 39.485991, -105.323528 39.485664, -105.325352 39.487154, -105.326241 39.488752, -105.327372 39.487817, -105.330262 39.489934999999996, -105.330279 39.492548, -105.332196 39.493950999999996, -105.333663 39.494105999999995, -105.334008 39.496936999999996))"
08,107,000500,3,1500000US081070005003,81070005003.0,3,BG,407265,0,"POLYGON ((-106.834401 40.484645, -106.829381 40.489585, -106.829138 40.490275, -106.827831 40.49142, -106.824054 40.492106, -106.823998 40.492477, -106.819659 40.492792, -106.820126 40.4899, -106.823876 40.489723999999995, -106.826487 40.488251999999996, -106.828041 40.487837, -106.832209 40.483412, -106.834401 40.484645))"
08,059,010902,1,1500000US080590109021,80590109021.0,1,BG,1184964,0,"POLYGON ((-105.128255 39.740224, -105.10954 39.740257, -105.109614 39.73299, -105.11668 39.734175, -105.118928 39.733235, -105.124383 39.733247999999996, -105.128386 39.734806, -105.128255 39.740224))"
08,003,960100,3,1500000US080039601003,80039601003.0,3,BG,134309379,411817,"POLYGON ((-106.03928 37.536215, -106.039244 37.537481, -106.039303 37.570163, -106.036388 37.569312, -106.034722 37.569945, -106.02895 37.569416, -106.028946 37.567886, -106.031561 37.567264, -106.031376 37.565957999999995, -106.028139 37.565826, -106.025933 37.566462, -106.023531 37.56405, -106.021818 37.564369, -106.020595 37.563842, -106.018112 37.566908999999995, -106.016167 37.567474, -106.014065 37.567327, -106.012221 37.567838, -106.008462 37.570153, -106.006716 37.570358999999996, -106.004937 37.569759999999995, -106.004113 37.568416, -106.004435 37.567318, -106.00712 37.567620999999995, -106.008791 37.566711999999995, -106.008481 37.565245999999995, -106.006363 37.565591999999995, -106.004338 37.564954, -106.002894 37.563506, -105.999969 37.561963999999996, -105.99786399999999 37.561962, -105.99509 37.560817, -105.993728 37.561067, -105.993199 37.562219, -105.994822 37.563235999999996, -105.995068 37.565773, -105.993217 37.566846, -105.991559 37.566637, -105.990271 37.563375, -105.988881 37.561954, -105.987263 37.561301, -105.985539 37.561662, -105.983733 37.560941, -105.98213 37.561406, -105.982491 37.562815, -105.980659 37.563369, -105.980941 37.562489, -105.979304 37.561505, -105.978291 37.562053, -105.979169 37.563894999999995, -105.978585 37.564679999999996, -105.976609 37.56446, -105.975908 37.56509, -105.976764 37.566297999999996, -105.975379 37.566531, -105.974375 37.565003, -105.975511 37.56359, -105.973497 37.560172, -105.971964 37.560213999999995, -105.968164 37.562843, -105.968621 37.560623, -105.966443 37.559636, -105.964959 37.557902999999996, -105.966535 37.556875999999995, -105.969258 37.555937, -105.970066 37.554623, -105.969913 37.552202, -105.968177 37.551322, -105.964289 37.552828, -105.963343 37.554105, -105.960742 37.553795, -105.958921 37.552831999999995, -105.95749 37.553471, -105.95684 37.554657, -105.955392 37.555233, -105.953815 37.554717, -105.953255 37.553362, -105.953849 37.552079, -105.95097 37.550447999999996, -105.949527 37.551246, -105.94788199999999 37.550967, -105.949205 37.550348, -105.949589 37.549119, -105.948713 37.548145999999996, -105.949604 37.547067, -105.951109 37.547416, -105.95142799999999 37.548553999999996, -105.952938 37.548516, -105.953617 37.546898, -105.951305 37.546921999999995, -105.950253 37.546296, -105.950381 37.544557, -105.951894 37.543985, -105.952598 37.541827999999995, -105.950978 37.539674999999995, -105.951227 37.538577, -105.953118 37.537552999999996, -105.95547 37.537762, -105.956635 37.536004, -105.955138 37.534521999999996, -105.951492 37.533809, -105.951355 37.531517, -105.948746 37.532171999999996, -105.947534 37.531273999999996, -105.944342 37.53203, -105.943521 37.531183999999996, -105.94375 37.529854, -105.942623 37.528932, -105.94234900000001 37.527271, -105.939708 37.525735, -105.937945 37.526106999999996, -105.93601 37.525669, -105.933976 37.526514, -105.931729 37.526329, -105.930671 37.525453, -105.931486 37.523137999999996, -105.934668 37.522279999999995, -105.935171 37.520047, -105.934295 37.519158, -105.933734 37.517050999999995, -105.934357 37.515746, -105.935887 37.514727, -105.936279 37.512657, -105.939689 37.511144, -105.936382 37.510506, -105.932876 37.508721, -105.930606 37.507072, -105.930632 37.502455999999995, -105.930145 37.501574, -105.930264 37.490987, -105.930453 37.489815, -105.929851 37.44817, -105.928386 37.44527, -105.928264 37.443830999999996, -105.928426 37.429932, -106.039354 37.429814, -106.03928 37.536215))"
08,001,009316,2,1500000US080010093162,80010093162.0,2,BG,335052,0,"POLYGON ((-105.015522 39.870822, -105.014241 39.870931, -105.012931 39.872032999999995, -105.010791 39.872384, -105.005579 39.870844999999996, -105.005593 39.870402999999996, -105.006025 39.869012999999995, -105.010265 39.868992, -105.010817 39.866856999999996, -105.015089 39.867097, -105.015522 39.870822))"
08,059,011726,3,1500000US080590117263,80590117263.0,3,BG,1194386,0,"POLYGON ((-105.152147 39.669891, -105.150702 39.672412, -105.147284 39.675238, -105.144075 39.676148, -105.143214 39.67723, -105.143488 39.679832, -105.142525 39.679936, -105.135446 39.682082, -105.134641 39.680579, -105.133893 39.677467, -105.13589 39.67485, -105.141908 39.674645999999996, -105.145692 39.672444999999996, -105.145091 39.669761, -105.142591 39.669022, -105.139384 39.669167, -105.136143 39.667952, -105.13501 39.667508, -105.135246 39.667026, -105.139838 39.667694999999995, -105.144045 39.667549, -105.14728 39.666789, -105.150354 39.665634, -105.153364 39.669201, -105.152147 39.669891))"
08,029,964900,3,1500000US080299649003,80299649003.0,3,BG,2505908,98,"POLYGON ((-108.066874 38.746882, -108.064307 38.748508, -108.060743 38.749856, -108.054137 38.752252999999996, -108.050664 38.752888999999996, -108.050422 38.747119, -108.048556 38.745979, -108.048573 38.743158, -108.05523 38.743106999999995, -108.055238 38.740975, -108.055235 38.737367, -108.050533 38.737331999999995, -108.050591 38.73007, -108.059935 38.730159, -108.06141099999999 38.730340999999996, -108.061368 38.733765, -108.062639 38.733813, -108.062725 38.737851, -108.064395 38.739888, -108.066874 38.746882))"
08,041,001000,1,1500000US080410010001,80410010001.0,1,BG,420703,0,"POLYGON ((-104.825023 38.868733, -104.820404 38.870567, -104.819619 38.870774999999995, -104.819981 38.864289, -104.820099 38.861807999999996, -104.825687 38.861964, -104.825023 38.868733))"
08,077,001002,2,1500000US080770010022,80770010022.0,2,BG,1232655,12515,"POLYGON ((-108.570887 39.099039, -108.564106 39.099109, -108.56161900000001 39.098233, -108.561603 39.095585, -108.557981 39.097609999999996, -108.555547 39.100434, -108.552591 39.101501, -108.552337 39.101791999999996, -108.552353 39.091854, -108.561606 39.091837999999996, -108.570885 39.091848, -108.570887 39.099039))"
08,069,001301,3,1500000US080690013013,80690013013.0,3,BG,8259152,145971,"POLYGON ((-105.137994 40.625684, -105.137951 40.627145999999996, -105.137669 40.638979, -105.137282 40.644479, -105.13743099999999 40.645997, -105.137097 40.649384999999995, -105.136901 40.651467, -105.135347 40.654340999999995, -105.134061 40.654768, -105.113625 40.654629, -105.114052 40.63319, -105.11418 40.625485999999995, -105.114291 40.615302, -105.113955 40.612848, -105.114214 40.612226, -105.115631 40.614101999999995, -105.11816400000001 40.613729, -105.119142 40.612744, -105.120434 40.612852, -105.121002 40.614591999999995, -105.125735 40.616082, -105.12814 40.619299, -105.131235 40.619181999999995, -105.135135 40.620481999999996, -105.139552 40.621016999999995, -105.137994 40.625684))"
08,071,000200,2,1500000US080710002002,80710002002.0,2,BG,2507753,0,"POLYGON ((-104.541856 37.188898, -104.538583 37.186195, -104.53542 37.186519, -104.53344 37.188158, -104.526035 37.185525999999996, -104.523302 37.185755, -104.522075 37.18483, -104.522057 37.182251, -104.522027 37.177247, -104.522985 37.176511, -104.520186 37.175739, -104.519996 37.173992, -104.51285 37.173411, -104.512832 37.172250999999996, -104.51624 37.171681, -104.51758 37.169391999999995, -104.522276 37.169489999999996, -104.52227 37.168309, -104.52456 37.168312, -104.527876 37.169892, -104.527729 37.17012, -104.528037 37.171151, -104.529818 37.171664, -104.531254 37.172878, -104.533197 37.173635999999995, -104.534596 37.176711, -104.534304 37.177462, -104.53512 37.179913, -104.538468 37.182337, -104.538834 37.185296, -104.541164 37.187360999999996, -104.541856 37.188898))"
08,014,030600,2,1500000US080140306002,80140306002.0,2,BG,539908,59092,"POLYGON ((-105.034339 39.93127, -105.030203 39.932272, -105.027474 39.932252999999996, -105.025925 39.932764999999996, -105.024188 39.934315999999995, -105.02358100000001 39.935477999999996, -105.02197 39.935477999999996, -105.019207 39.936786999999995, -105.015586 39.937276, -105.015524 39.933420999999996, -105.021705 39.933434999999996, -105.024299 39.931168, -105.024318 39.928656, -105.03439 39.92874, -105.034339 39.93127))"
08,035,013911,3,1500000US080350139113,80350139113.0,3,BG,2343101,0,"POLYGON ((-104.723917 39.515004, -104.723694 39.518335, -104.72055 39.518404, -104.719485 39.518668, -104.71831399999999 39.519379, -104.7153 39.521657, -104.714085 39.522059, -104.698843 39.521938999999996, -104.699195 39.509298, -104.702657 39.508109, -104.704345 39.510096999999995, -104.708088 39.510881, -104.708522 39.512505999999995, -104.70879 39.513497, -104.713678 39.511098, -104.717025 39.512214, -104.720159 39.511989, -104.720478 39.512664, -104.724723 39.513850999999995, -104.723917 39.515004))"
08,045,951600,2,1500000US080459516002,80459516002.0,2,BG,1013698,0,"POLYGON ((-107.368125 39.565585999999996, -107.36598 39.565568, -107.359609 39.565559, -107.359458 39.565559, -107.356711 39.565473999999995, -107.353234 39.563207, -107.344804 39.561571, -107.342376 39.560390999999996, -107.341789 39.560294, -107.341665 39.559433, -107.34533 39.559182, -107.353851 39.560584999999996, -107.35990699999999 39.560065, -107.361866 39.559235, -107.36526 39.559183, -107.367882 39.560759, -107.367579 39.563393999999995, -107.369252 39.565079999999995, -107.368125 39.565585999999996))"
08,013,012507,2,1500000US080130125072,80130125072.0,2,BG,554963,0,"POLYGON ((-105.263569 40.000142, -105.260196 40.000454999999995, -105.260196 40.000332, -105.260137 39.999127, -105.257195 39.998534, -105.253449 39.996359, -105.25396 39.993421, -105.251199 39.991937, -105.251201 39.989806, -105.255726 39.989363999999995, -105.256482 39.990086999999995, -105.262044 39.997957, -105.263518 40.00007, -105.263569 40.000142))"
